Extension
Extension,1591464036.0778406,46.08 , -3.13 , 4.98 , 2.97 , -1.02 , 0.00
Extension,1591464036.1868386,30.80 , -3.92 , 8.25 , 1.93 , 1.06 , 0.00
Extension,1591464036.291022,16.43 , -3.39 , -0.26 , 1.62 , 0.05 , 0.00
Extension,1591464036.4928255,6.85 , -2.82 , 0.18 , 1.20 , -0.19 , 0.00
Extension,1591464036.7141273,-0.06 , -2.20 , 0.17 , 0.85 , -0.79 , 0.00
Extension,1591464036.925327,-4.00 , -1.64 , -0.17 , 0.59 , -1.07 , 0.00
Extension,1591464038.5520387,-7.38 , -2.17 , -1.78 , 0.57 , -1.54 , 0.00
Extension,1591464038.6546886,-9.06 , -2.86 , 0.70 , 1.14 , -1.05 , 0.00
Extension,1591464038.760949,-10.00 , -2.74 , 0.14 , 1.51 , -1.47 , 0.00
Extension,1591464038.8659606,-10.81 , -2.51 , 0.19 , 1.58 , -2.31 , 0.00
Extension,1591464038.9716887,-11.18 , -2.67 , 0.16 , 1.70 , -2.02 , 0.00
Extension,1591464039.0748527,-11.16 , -2.82 , 0.73 , 1.61 , -2.45 , 0.00
Extension,1591464039.1777103,-11.22 , -2.57 , -2.55 , 1.62 , -2.21 , 0.00
Extension,1591464039.2836814,-11.00 , -2.45 , 0.64 , 1.63 , -1.91 , 0.00
Extension,1591464039.3931894,-11.51 , -2.35 , -0.03 , 1.59 , -2.04 , 0.00
Extension,1591464039.4968953,17.24 , 0.57 , 11.20 , 3.50 , -3.18 , 0.00
Extension,1591464039.607206,34.47 , 1.34 , -2.89 , 2.76 , -4.07 , 0.00
Extension,1591464039.718633,37.13 , -2.11 , 0.56 , 2.37 , -3.28 , 0.00
Extension,1591464039.8266938,19.13 , -0.93 , 8.55 , -0.62 , -3.31 , 0.00
Extension,1591464039.9601212,10.03 , -2.44 , 2.90 , -0.17 , -3.43 , 0.00
Extension,1591464040.1731572,3.58 , -3.17 , 0.39 , -0.09 , -2.88 , 0.00
Extension,1591464040.38927,-0.61 , -3.03 , -1.18 , 0.14 , -2.49 , 0.00
Extension,1591464040.6071465,-4.14 , -2.96 , 1.03 , 0.23 , -2.09 , 0.00
Extension,1591464042.2259147,-6.41 , -2.96 , 0.21 , 0.30 , -2.13 , 0.00
Extension,1591464042.3301046,-8.08 , -3.06 , 1.15 , 0.66 , -1.93 , 0.00
Extension,1591464042.4352784,-9.28 , -3.20 , 0.52 , 0.88 , -1.87 , 0.00
Extension,1591464042.5424595,-10.41 , -3.64 , 0.81 , 1.03 , -1.57 , 0.00
Extension,1591464042.6546183,-11.21 , -3.63 , 0.51 , 1.20 , -1.49 , 0.00
Extension,1591464042.7628965,-11.29 , -3.84 , 0.65 , 0.95 , -0.38 , 0.00
Extension,1591464042.869028,-11.60 , -3.78 , -0.24 , 1.14 , -0.53 , 0.00
Extension,1591464042.9776824,-12.02 , -3.55 , 0.19 , 1.20 , -0.08 , 0.00
Extension,1591464043.0877626,-12.97 , -3.29 , -1.86 , 1.16 , 0.34 , 0.00
Extension,1591464043.1939685,-7.56 , -2.93 , 1.59 , 1.29 , -0.75 , 0.00
Extension,1591464043.299225,18.30 , -0.86 , -12.46 , 2.86 , 0.05 , 0.00
Extension,1591464043.4088707,33.85 , 0.91 , 1.96 , 3.25 , 0.01 , 0.00
Extension,1591464043.51825,16.44 , 1.37 , 16.06 , 1.45 , 1.53 , 0.00
Extension,1591464043.6434755,7.63 , -0.16 , 2.27 , 1.47 , 0.40 , 0.00
Extension,1591464043.8578198,2.04 , -1.04 , 1.52 , 0.85 , -0.44 , 0.00
Extension,1591464044.0736883,-2.28 , -1.44 , 0.47 , 0.78 , -0.82 , 0.00
Extension,1591464044.2936866,-5.42 , -1.83 , -0.15 , 0.89 , -1.46 , 0.00
Extension,1591464045.9115658,-7.74 , -2.26 , 0.12 , 1.12 , -1.65 , 0.00
Extension,1591464046.0137312,-9.25 , -2.70 , 0.23 , 0.99 , -1.87 , 0.00
Extension,1591464046.1196086,-10.29 , -2.65 , 0.59 , 1.37 , -1.74 , 0.00
Extension,1591464046.2287712,-11.27 , -2.53 , 0.45 , 1.55 , -1.37 , 0.00
Extension,1591464046.3376875,-11.77 , -2.71 , 0.29 , 1.57 , -1.76 , 0.00
Extension,1591464046.4415817,-12.11 , -2.59 , 0.49 , 1.58 , -1.56 , 0.00
Extension,1591464046.5522754,-12.77 , -2.51 , -0.23 , 1.62 , -1.84 , 0.00
Extension,1591464046.6582527,-13.30 , -2.43 , 0.15 , 1.53 , -2.00 , 0.00
Extension,1591464046.7662754,-13.60 , -2.59 , -1.33 , 1.56 , -2.26 , 0.00
Extension,1591464046.8709116,9.35 , 4.51 , -0.49 , 3.06 , -1.78 , 0.00
Extension,1591464046.9743981,28.66 , 2.78 , -1.91 , 2.75 , -3.02 , 0.00
Extension,1591464047.0802722,35.95 , -0.73 , 12.10 , 2.80 , -4.98 , 0.00
Extension,1591464047.1884983,18.17 , -2.43 , 2.24 , 0.80 , -8.01 , 0.00
Extension,1591464047.3185313,6.75 , -2.45 , 0.85 , 0.61 , -6.42 , 0.00
Extension,1591464047.5334926,-0.61 , -2.98 , 0.47 , 0.65 , -5.19 , 0.00
Extension,1591464047.7517223,-6.20 , -2.80 , 1.60 , 0.79 , -3.99 , 0.00
Extension,1591464047.96879,-9.88 , -2.70 , -0.36 , 1.07 , -2.56 , 0.00
Extension,1591464049.5746884,-12.26 , -2.50 , -0.44 , 0.82 , -1.89 , 0.00
Extension,1591464049.6768637,-13.59 , -3.06 , 0.66 , 1.12 , -1.63 , 0.00
Extension,1591464049.7792308,-14.77 , -3.11 , 0.30 , 1.05 , -1.70 , 0.00
Extension,1591464049.886153,-15.64 , -2.96 , 0.87 , 1.14 , -1.46 , 0.00
Extension,1591464049.994744,-15.63 , -1.79 , 0.56 , 1.05 , -2.06 , 0.00
Extension,1591464050.1014926,-15.96 , -2.09 , -1.11 , 1.22 , -1.59 , 0.00
Extension,1591464050.2140527,-16.41 , -1.80 , 0.72 , 1.53 , -1.78 , 0.00
Extension,1591464050.3186553,-15.96 , -1.89 , -0.65 , 1.55 , -1.84 , 0.00
Extension,1591464050.4246795,-16.26 , -2.01 , 0.43 , 1.75 , -1.89 , 0.00
Extension,1591464050.5371492,9.33 , 6.14 , 2.76 , 3.48 , -2.05 , 0.00
Extension,1591464050.6416864,27.87 , 3.56 , 1.07 , 3.30 , -1.80 , 0.00
Extension,1591464050.7479506,34.97 , -2.12 , 7.04 , 3.65 , -0.73 , 0.00
Extension,1591464050.8579974,20.29 , -6.72 , 4.77 , 2.13 , -1.01 , 0.00
Extension,1591464050.9994433,9.16 , -5.74 , 1.73 , 1.34 , -2.19 , 0.00
Extension,1591464051.2186434,2.61 , -6.04 , 0.77 , 0.85 , -2.29 , 0.00
Extension,1591464051.4345312,-2.92 , -5.09 , 0.41 , 0.66 , -2.54 , 0+.00
Extension,1591464051.6477041,-7.12 , -4.23 , 0.47 , 0.85 , -2.93 , 0.00
Extension,1591464053.2645292,-10.12 , -3.84 , 0.01 , 0.99 , -3.11 , 0.00
Extension,1591464053.3687062,-11.85 , -3.55 , 0.30 , 0.62 , -2.92 , 0.00
Extension,1591464053.477806,-12.97 , -3.72 , 0.05 , 0.82 , -2.50 , 0.00
Extension,1591464053.586944,-13.84 , -3.69 , -0.52 , 1.18 , -2.75 , 0.00
Extension,1591464053.6931932,-14.57 , -3.55 , 0.37 , 0.88 , -1.90 , 0.00
Extension,1591464053.7992885,-14.83 , -3.79 , 0.16 , 0.62 , -1.87 , 0.00
Extension,1591464053.9109795,-15.35 , -3.72 , -0.12 , 0.56 , -1.50 , 0.00
Extension,1591464054.020928,-15.44 , -3.79 , 0.55 , 0.60 , -1.53 , 0.00
Extension,1591464054.1281157,-15.64 , -3.88 , 0.31 , 0.44 , -1.47 , 0.00
Extension,1591464054.2363224,-14.61 , -3.30 , -2.78 , 0.38 , -2.43 , 0.00
Extension,1591464054.343902,14.29 , -6.92 , -8.56 , 3.31 , -3.24 , 0.00
Extension,1591464054.4515955,32.95 , -7.01 , 4.74 , 3.77 , -0.15 , 0.00
Extension,1591464054.5604744,14.59 , -11.45 , 14.35 , 1.25 , -3.02 , 0.00
Extension,1591464054.6788824,4.39 , -9.65 , -2.08 , 1.54 , -1.50 , 0.00
Extension,1591464054.903703,-2.46 , -8.17 , -0.96 , 1.53 , -0.75 , 0.00
Extension,1591464055.11509,-7.26 , -6.86 , -0.36 , 1.29 , -0.56 , 0.00
Extension,1591464055.335962,-10.83 , -5.92 , 1.05 , 1.49 , -0.48 , 0.00
Extension,1591464056.9516375,-13.14 , -4.88 , 0.56 , 1.56 , -0.68 , 0.00
Extension,1591464057.054109,-14.47 , -4.10 , 0.63 , 1.32 , -1.50 , 0.00
Extension,1591464057.1576738,-15.57 , -3.61 , 0.22 , 1.53 , -1.29 , 0.00
Extension,1591464057.269382,-16.17 , -3.38 , 0.67 , 1.55 , -1.57 , 0.00
Extension,1591464057.3725622,-16.53 , -3.33 , 0.46 , 1.62 , -1.49 , 0.00
Extension,1591464057.4770799,-16.96 , -3.27 , -0.11 , 1.74 , -1.10 , 0.00
Extension,1591464057.5827103,-17.28 , -2.82 , -0.04 , 1.44 , -1.30 , 0.00
Extension,1591464057.687709,-17.37 , -2.99 , 0.61 , 1.48 , -1.57 , 0.00
Extension,1591464057.7938812,-17.64 , -2.76 , 0.58 , 1.37 , -1.68 , 0.00
Extension,1591464057.8990812,-17.29 , -3.17 , -16.24 , 1.29 , -1.46 , 0.00
Extension,1591464058.0022578,10.64 , -3.71 , -9.51 , 2.55 , -0.03 , 0.00
Extension,1591464058.1087751,20.85 , 1.18 , 5.19 , 2.02 , -3.52 , 0.00
Extension,1591464058.213848,7.77 , 2.96 , 2.83 , 1.63 , -3.96 , 0.00
Extension,1591464058.3619218,0.33 , 1.03 , 0.05 , 1.88 , -2.82 , 0.00
Extension,1591464058.5885365,-4.16 , -0.35 , -0.49 , 2.13 , -2.62 , 0.00
Extension,1591464058.7929251,-6.65 , -0.96 , 0.41 , 2.14 , -2.47 , 0.00
Extension,1591464059.0085952,-8.25 , -2.08 , 0.79 , 2.26 , -1.96 , 0.00
Extension,1591464060.6263402,-9.28 , -2.89 , 0.85 , 2.26 , -1.68 , 0.00
Extension,1591464060.729087,-10.50 , -3.53 , 0.41 , 2.44 , -0.99 , 0.00
Extension,1591464060.8364353,-11.12 , -4.10 , 0.14 , 2.63 , -0.54 , 0.00
Extension,1591464060.9423308,-11.56 , -4.48 , 0.08 , 2.67 , -0.43 , 0.00
Extension,1591464061.0507143,-12.04 , -4.37 , 0.33 , 2.61 , -0.44 , 0.00
Extension,1591464061.1570415,-12.66 , -4.54 , 0.73 , 2.42 , -0.71 , 0.00
Extension,1591464061.2641122,-12.79 , -4.81 , 0.42 , 2.53 , -0.17 , 0.00
Extension,1591464061.3654683,-13.70 , -4.74 , 0.68 , 2.47 , -0.36 , 0.00
Extension,1591464061.4801853,-14.26 , -4.57 , -0.23 , 2.53 , -0.83 , 0.00
Extension,1591464061.5924501,-11.32 , -3.05 , 1.34 , 2.37 , -2.08 , 0.00
Extension,1591464061.6992862,19.13 , -1.04 , -1.31 , 3.85 , -4.48 , 0.00
Extension,1591464061.806488,35.34 , -4.06 , 1.44 , 3.97 , -0.72 , 0.00
Extension,1591464061.9150333,16.02 , -7.95 , 15.98 , 2.05 , -1.61 , 0.00
Extension,1591464062.0407677,5.38 , -6.68 , -0.71 , 2.43 , -0.57 , 0.00
Extension,1591464062.2561176,-1.60 , -5.23 , -0.43 , 2.17 , 0.06 , 0.00
Extension,1591464062.4735634,-6.51 , -4.09 , 0.81 , 2.06 , -0.50 , 0.00
Extension,1591464062.6900854,-9.99 , -3.77 , 0.01 , 2.27 , -0.02 , 0.00
Extension,1591464064.298981,-11.85 , -3.02 , -0.05 , 2.21 , -0.18 , 0.00
Extension,1591464064.4042428,-13.59 , -2.97 , -0.43 , 2.64 , -0.47 , 0.00
Extension,1591464064.5137928,-14.36 , -2.68 , 0.08 , 2.97 , -0.37 , 0.00
Extension,1591464064.618698,-14.89 , -2.88 , 0.48 , 3.38 , 0.09 , 0.00
Extension,1591464064.7285092,-15.44 , -2.93 , 0.45 , 3.66 , 0.14 , 0.00
Extension,1591464064.838981,-15.39 , -2.61 , 0.09 , 3.72 , 0.22 , 0.00
Extension,1591464064.9411843,-15.52 , -2.40 , 0.74 , 3.52 , -0.02 , 0.00
Extension,1591464065.0444915,-14.99 , -2.80 , -0.57 , 3.29 , 0.08 , 0.00
Extension,1591464065.155052,-14.67 , -3.13 , -1.58 , 2.95 , -0.14 , 0.00
Extension,1591464065.2597473,12.83 , -3.78 , -0.15 , 5.32 , 0.01 , 0.00
Extension,1591464065.3614638,31.10 , -1.16 , -0.50 , 3.81 , -0.72 , 0.00
Extension,1591464065.4646277,21.95 , -2.15 , 28.73 , 2.25 , -1.81 , 0.00
Extension,1591464065.5677962,10.82 , -2.87 , -0.33 , 1.24 , -2.15 , 0.00
Extension,1591464065.726848,3.81 , -3.12 , -0.43 , 1.05 , -1.62 , 0.00
Extension,1591464065.9387472,-1.19 , -3.53 , 0.97 , 0.97 , -1.04 , 0.00
Extension,1591464066.159131,-4.59 , -3.79 , 0.07 , 1.06 , -0.20 , 0.00
Extension,1591464066.3705525,-7.34 , -3.35 , 0.49 , 1.64 , -0.08 , 0.00
Extension,1591464067.9841802,-8.93 , -3.43 , 0.25 , 1.67 , -0.45 , 0.00
Extension,1591464068.0898623,-9.56 , -3.82 , 0.46 , 2.19 , -0.07 , 0.00
Extension,1591464068.1930294,-10.28 , -3.82 , 0.20 , 2.64 , -0.11 , 0.00
Extension,1591464068.297631,-10.80 , -3.83 , 0.05 , 2.54 , 0.17 , 0.00
Extension,1591464068.4026637,-10.99 , -4.15 , 0.33 , 2.68 , 0.55 , 0.00
Extension,1591464068.5051093,-10.98 , -4.17 , 0.14 , 2.62 , 0.29 , 0.00
Extension,1591464068.6099305,-11.29 , -4.37 , 0.74 , 2.86 , 0.51 , 0.00
Extension,1591464068.7163095,-11.22 , -4.53 , 0.23 , 2.77 , 0.83 , 0.00
Extension,1591464068.8187108,-11.39 , -4.25 , 0.25 , 2.90 , 0.86 , 0.00
Extension,1591464068.9242978,-15.19 , -2.13 , 13.80 , 2.35 , -3.30 , 0.00
Extension,1591464069.0292974,10.90 , -1.15 , -0.88 , 3.32 , -3.65 , 0.00
Extension,1591464069.1364179,22.55 , 2.71 , 14.16 , 3.27 , -5.31 , 0.00
Extension,1591464069.245753,10.47 , 2.28 , 3.31 , 2.95 , -5.22 , 0.00
Extension,1591464069.4007647,2.25 , 0.62 , 0.67 , 2.96 , -4.29 , 0.00
Extension,1591464069.6199045,-3.66 , -0.26 , -0.46 , 2.51 , -2.38 , 0.00
Extension,1591464069.8365316,-6.95 , -1.55 , -1.20 , 2.35 , -0.97 , 0.00
Extension,1591464070.053923,-8.94 , -2.03 , -1.17 , 1.79 , 0.48 , 0.00
Extension,1591464071.6642914,-10.42 , -2.53 , -0.26 , 1.90 , 1.62 , 0.00
Extension,1591464071.7667341,-11.48 , -2.50 , -1.59 , 1.75 , 2.40 , 0.00
Extension,1591464071.8707397,-11.73 , -3.11 , 0.24 , 1.75 , 4.05 , 0.00
Extension,1591464071.9763072,-11.30 , -2.84 , -1.37 , 1.23 , 3.56 , 0.00
Extension,1591464072.0854561,-11.65 , -3.18 , -0.02 , 1.20 , 3.16 , 0.00
Extension,1591464072.1910157,-11.74 , -3.92 , 0.28 , 1.03 , 4.03 , 0.00
Extension,1591464072.2997236,-11.47 , -3.90 , 0.49 , 0.94 , 4.09 , 0.00
Extension,1591464072.4139583,-11.82 , -4.05 , 1.34 , 1.37 , 4.25 , 0.00
Extension,1591464072.52327,-11.82 , -4.13 , 0.36 , 1.45 , 4.27 , 0.00
Extension,1591464072.6302056,-13.77 , -3.02 , -6.49 , 0.92 , 4.06 , 0.00
Extension,1591464072.7356737,14.33 , -0.97 , -5.41 , 1.80 , 1.60 , 0.00
Extension,1591464072.8400626,29.36 , 2.68 , 9.99 , 2.31 , 0.62 , 0.00
Extension,1591464072.950293,15.91 , -0.23 , -1.95 , 1.96 , 1.33 , 0.00
Extension,1591464073.0841584,8.40 , -1.45 , 2.24 , 2.04 , 1.75 , 0.00
Extension,1591464073.2975044,2.75 , -1.60 , 1.04 , 2.12 , 1.48 , 0.00
Extension,1591464073.5140278,-1.58 , -0.90 , 1.04 , 2.30 , -0.03 , 0.00
Extension,1591464073.732678,-4.48 , -1.58 , 0.61 , 2.88 , -0.02 , 0.00
Extension,1591464075.353089,-6.72 , -2.07 , 0.02 , 3.37 , 0.61 , 0.00
Extension,1591464075.4549267,-7.88 , -2.45 , -0.03 , 3.71 , 1.14 , 0.00
Extension,1591464075.564156,-8.53 , -2.63 , -0.16 , 3.73 , 1.24 , 0.00
Extension,1591464075.6687045,-9.27 , -2.62 , -0.38 , 3.95 , 1.21 , 0.00
Extension,1591464075.7780645,-9.47 , -2.86 , 0.68 , 4.11 , 1.01 , 0.00
Extension,1591464075.8832479,-9.58 , -3.11 , -0.05 , 4.29 , 1.46 , 0.00
Extension,1591464075.9926505,-10.03 , -2.94 , 0.16 , 4.34 , 1.54 , 0.00
Extension,1591464076.1032224,-10.56 , -3.31 , 0.32 , 4.38 , 1.52 , 0.00
Extension,1591464076.2141557,-12.04 , -2.94 , -1.28 , 4.44 , 2.01 , 0.00
Extension,1591464076.3233373,-13.18 , -3.93 , 4.23 , 4.52 , 2.36 , 0.00
Extension,1591464076.4264047,10.82 , -4.09 , -4.47 , 4.51 , 1.37 , 0.00
Extension,1591464076.5323703,25.84 , -2.04 , 9.34 , 4.81 , 0.33 , 0.00
Extension,1591464076.63859,21.60 , -0.05 , 1.30 , 4.46 , 1.86 , 0.00
Extension,1591464076.767783,10.83 , -0.92 , 0.76 , 4.07 , 2.12 , 0.00
Extension,1591464076.9842618,2.98 , -0.80 , 0.70 , 3.73 , 1.26 , 0.00
Extension,1591464077.2020664,-2.32 , 0.03 , 1.48 , 3.52 , 0.00 , 0.00
Extension,1591464077.4102108,-6.41 , -0.66 , -1.53 , 3.41 , 0.62 , 0.00
Extension,1591464079.0383172,-8.85 , -0.96 , 0.87 , 3.50 , 0.95 , 0.00
Extension,1591464079.1405241,-10.21 , -1.60 , 0.07 , 3.38 , 1.14 , 0.00
Extension,1591464079.2498405,-11.48 , -1.88 , -0.14 , 3.41 , 1.62 , 0.00
Extension,1591464079.3519719,-12.21 , -2.13 , 0.71 , 3.14 , 1.39 , 0.00
Extension,1591464079.4575064,-12.99 , -2.19 , -0.08 , 3.14 , 1.16 , 0.00
Extension,1591464079.560671,-12.93 , -2.28 , 0.51 , 3.05 , 0.98 , 0.00
Extension,1591464079.6643696,-12.57 , -2.45 , 0.61 , 2.93 , 1.36 , 0.00
Extension,1591464079.7680852,-12.52 , -2.88 , -0.12 , 2.86 , 1.54 , 0.00
Extension,1591464079.8773034,-12.06 , -2.85 , 0.27 , 2.72 , 1.62 , 0.00
Extension,1591464079.9791598,-11.69 , -3.41 , 0.04 , 2.54 , 2.07 , 0.00
Extension,1591464080.0849743,-2.60 , -4.46 , 7.65 , 2.65 , 1.01 , 0.00
Extension,1591464080.1901448,19.63 , -2.21 , -14.26 , 2.01 , -1.55 , 0.00
Extension,1591464080.2975621,30.50 , -3.82 , -0.18 , 0.72 , -1.36 , 0.00
Extension,1591464080.447125,17.74 , -6.47 , 9.08 , -1.77 , -2.94 , 0.00
Extension,1591464080.6583636,8.89 , -5.78 , 0.57 , -2.29 , -1.79 , 0.00
Extension,1591464080.8757346,3.29 , -4.33 , -0.01 , -2.20 , -1.09 , 0.00
Extension,1591464081.090982,-1.25 , -3.35 , 1.89 , -2.27 , -1.23 , 0.00
Extension,1591464082.706306,-4.73 , -2.82 , 0.88 , -1.45 , -0.42 , 0.00
Extension,1591464082.8083057,-7.28 , -1.90 , -0.29 , -0.97 , -0.05 , 0.00
Extension,1591464082.9155016,-8.64 , -2.55 , 0.60 , -0.63 , 0.19 , 0.00
Extension,1591464083.026987,-9.64 , -2.14 , 0.03 , -0.31 , 0.48 , 0.00
Extension,1591464083.1327374,-9.98 , -2.03 , 0.08 , -0.36 , 0.57 , 0.00
Extension,1591464083.2390084,-10.50 , -1.82 , 0.33 , -0.42 , 0.58 , 0.00
Extension,1591464083.348718,-10.73 , -1.96 , 0.29 , -0.60 , 0.70 , 0.00
Extension,1591464083.461712,-10.93 , -1.83 , 0.05 , -0.63 , 0.61 , 0.00
Extension,1591464083.569078,-11.01 , -1.97 , -0.22 , -0.50 , 0.53 , 0.00
Extension,1591464083.6775038,-11.14 , -2.42 , 0.07 , -0.55 , 0.48 , 0.00
Extension,1591464083.7871056,-9.11 , -3.58 , -4.96 , -0.52 , 1.19 , 0.00
Extension,1591464083.8986878,-0.69 , -5.95 , -6.09 , -0.18 , 0.44 , 0.00
Extension,1591464084.0041978,22.30 , -5.89 , 6.27 , 1.04 , 0.27 , 0.00
Extension,1591464084.1247897,31.07 , 1.00 , 16.74 , 2.25 , 1.18 , 0.00
Extension,1591464084.340837,20.92 , -2.50 , 5.80 , 2.38 , 0.13 , 0.00
Extension,1591464084.5556493,12.21 , -2.67 , 1.49 , 2.23 , 0.10 , 0.00
Extension,1591464084.7757957,7.04 , -2.33 , 0.85 , 1.81 , -0.06 , 0.00
Extension,1591464086.385396,2.87 , -2.04 , 0.16 , 1.39 , -0.44 , 0.00
Extension,1591464086.488612,0.25 , -2.20 , -0.03 , 1.44 , -0.22 , 0.00
Extension,1591464086.5959003,-1.32 , -2.59 , 0.28 , 1.48 , -0.15 , 0.00
Extension,1591464086.707754,-2.43 , -2.40 , 0.22 , 1.41 , -0.81 , 0.00
Extension,1591464086.8139467,-3.30 , -2.66 , 0.31 , 1.36 , -0.70 , 0.00
Extension,1591464086.9189756,-3.78 , -2.76 , 0.59 , 1.44 , -0.59 , 0.00
Extension,1591464087.0253787,-4.28 , -3.04 , 0.14 , 1.35 , -0.42 , 0.00
Extension,1591464087.1275506,-4.76 , -2.81 , 0.11 , 1.46 , -0.13 , 0.00
Extension,1591464087.2306995,-4.89 , -3.09 , 0.25 , 1.50 , 0.12 , 0.00
Extension,1591464087.3353844,-5.70 , -2.86 , -0.01 , 1.34 , 0.34 , 0.00
Extension,1591464087.4375448,19.25 , -8.05 , 4.49 , 3.39 , 0.41 , 0.00
Extension,1591464087.5438976,37.00 , -5.25 , -0.42 , 2.25 , -0.68 , 0.00
Extension,1591464087.650682,23.60 , -9.65 , 4.47 , -1.87 , -8.32 , 0.00
Extension,1591464087.8032265,12.65 , -10.67 , 3.98 , -3.48 , -9.28 , 0.00
Extension,1591464088.0221725,8.46 , -9.42 , 0.56 , -2.56 , -6.20 , 0.00
